Date,Open,High,Low,Close,Change,order,RSI,EMA
"Jul 13, 2017",2402.7,2425.22,2340.83,2357.9,-1.72%,,41.35355279,2484.526495
"Jul 14, 2017",2360.59,2363.25,2183.22,2233.34,-5.43%,,35.9090425,2454.975143
"Jul 15, 2017",2230.12,2231.14,1990.41,1998.86,-11.09%,,28.34389478,2401.314538
"Jul 16, 2017",1991.98,2058.77,1843.03,1929.82,-3.52%,,26.56901592,2345.844592
"Jul 17, 2017",1932.62,2230.49,1932.62,2228.41,14.39%,,43.14966056,2332.028758
"Jul 18, 2017",2233.52,2387.61,2164.77,2318.88,3.98%,,47.05083353,2330.481845
"Jul 19, 2017",2323.08,2397.17,2260.23,2273.43,-1.98%,,45.36656243,2323.769863
"Jul 20, 2017",2269.89,2900.7,2269.89,2817.6,21.46%,,62.61982949,2381.867526
"Jul 21, 2017",2838.41,2838.41,2621.85,2667.76,-5.46%,,57.25784371,2415.501935
"Jul 22, 2017",2668.63,2862.42,2657.71,2810.12,5.20%,,60.70087928,2461.92759
"Jul 23, 2017",2808.1,2832.18,2653.94,2730.4,-2.88%,,57.88870081,2493.512579
"Jul 24, 2017",2732.7,2777.26,2699.19,2754.86,0.89%,,58.52362595,2524.259335
"Jul 25, 2017",2757.5,2768.08,2480.96,2576.48,-6.69%,,52.32739764,2530.402942
"Jul 26, 2017",2577.77,2610.76,2450.8,2529.45,-1.84%,,50.80026873,2530.290831
"Jul 27, 2017",2538.71,2693.32,2529.34,2671.78,5.47%,,55.07349015,2546.936616
"Jul 28, 2017",2679.73,2897.45,2679.73,2809.01,5.01%,,58.78997873,2577.768779
"Jul 29, 2017",2807.02,2808.76,2692.8,2726.45,-2.98%,,55.79933651,2595.260687
"Jul 30, 2017",2724.39,2758.53,2644.85,2757.18,1.12%,,56.68262156,2614.310018
"Jul 31, 2017",2763.24,2889.62,2720.61,2875.34,4.20%,,59.9931622,2645.019428
"Aug 01, 2017",2871.3,2921.35,2685.61,2718.26,-5.62%,,54.07645515,2653.635966
"Aug 02, 2017",2727.13,2762.53,2668.59,2710.67,-0.28%,,53.8003535,2660.345852
"Aug 03, 2017",2709.56,2813.31,2685.14,2804.73,3.41%,,56.74761541,2677.332222
"Aug 04, 2017",2806.93,2899.33,2743.72,2895.89,3.20%,,59.44771298,2703.044902
"Aug 05, 2017",2897.63,3290.01,2874.83,3252.91,11.63%,,67.89958574,2767.734914
"Aug 06, 2017",3257.61,3293.29,3155.6,3213.94,-1.21%,,66.27584964,2820.22963
"Aug 07, 2017",3212.78,3397.68,3180.89,3378.94,5.01%,,69.59158821,2885.960261
"Aug 08, 2017",3370.22,3484.85,3345.83,3419.94,1.21%,,70.37112921,2948.781407
"Aug 09, 2017",3420.4,3422.76,3247.67,3342.47,-2.29%,,66.88221529,2995.097712
"Aug 10, 2017",3341.84,3453.45,3319.47,3381.28,1.15%,,67.74497119,3040.530923
"Aug 11, 2017",3373.82,3679.72,3372.12,3650.62,7.66%,,73.00159263,3112.306108
"Aug 12, 2017",3650.63,3949.92,3613.7,3884.71,6.22%,,76.57480746,3203.177154
"Aug 13, 2017",3880.04,4208.39,3857.8,4073.26,4.74%,,78.9871267,3305.539842
"Aug 14, 2017",4066.1,4325.13,3989.16,4325.13,6.00%,,81.69841067,3425.491625
"Aug 15, 2017",4326.99,4455.97,3906.18,4181.93,-3.37%,,75.71660938,3514.484375
"Aug 16, 2017",4200.34,4381.23,3994.42,4376.63,4.55%,,78.0678995,3615.913272
"Aug 17, 2017",4384.44,4484.7,4243.71,4331.69,-1.03%,,76.2330849,3700.122299
"Aug 18, 2017",4324.34,4370.13,4015.4,4160.62,-4.03%,,69.53362159,3754.298499
"Aug 19, 2017",4137.75,4243.26,3970.55,4193.7,0.79%,,70.08116373,3805.992793
"Aug 20, 2017",4189.31,4196.29,4069.88,4087.66,-2.56%,,65.98718825,3839.130112
"Aug 21, 2017",4090.48,4109.14,3988.6,4001.74,-2.12%,,62.78666785,3858.260687
"Aug 22, 2017",3998.35,4128.76,3674.58,4100.52,2.44%,,64.89477268,3886.761783
"Aug 23, 2017",4089.01,4255.78,4078.41,4151.52,1.24%,,65.96674356,3917.909808
"Aug 24, 2017",4137.6,4376.39,4130.26,4334.68,4.32%,,69.56157489,3966.941595
"Aug 25, 2017",4332.82,4455.7,4307.35,4371.6,0.85%,,70.24386223,4014.548467
"Aug 26, 2017",4372.06,4379.28,4269.52,4352.4,-0.44%,,69.37297945,4054.295706
"Aug 27, 2017",4345.1,4416.59,4317.29,4382.88,0.70%,,70.00866958,4092.952682
"Aug 28, 2017",4384.45,4403.93,4224.64,4382.66,-0.01%,,69.99737644,4127.035895
"Aug 29, 2017",4389.21,4625.68,4352.13,4579.02,4.38%,,74.02487771,4180.210496
"Aug 30, 2017",4570.36,4626.52,4471.41,4565.3,-0.30%,,73.28463329,4225.515144
"Aug 31, 2017",4555.59,4736.05,4549.4,4703.39,2.98%,,75.89714765,4281.735715
"Sep 01, 2017",4701.76,4892.01,4678.53,4892.01,3.93%,,78.92829725,4353.53269
"Sep 02, 2017",4901.42,4975.04,4469.24,4578.77,-6.62%,,64.43587934,4380.031197
"Sep 03, 2017",4585.27,4714.08,4417.59,4582.96,0.09%,,64.52969913,4403.905174
"Sep 04, 2017",4591.63,4591.63,4108.4,4236.31,-7.87%,,52.24901923,4384.188094
"Sep 05, 2017",4228.29,4427.84,3998.11,4376.53,3.26%,,55.90462422,4383.287142
"Sep 06, 2017",4376.59,4617.25,4376.59,4597.12,4.92%,,60.96715537,4408.443949
"Sep 07, 2017",4589.14,4655.04,4491.33,4599.88,0.06%,,61.02744485,4430.965837
"Sep 08, 2017",4605.16,4661,4075.18,4228.75,-8.41%,,49.87236025,4407.175739
"Sep 09, 2017",4229.81,4308.82,4114.11,4226.06,-0.06%,,49.80130449,4385.868005
"Sep 10, 2017",4229.34,4245.44,3951.04,4122.94,-2.47%,,47.0347843,4354.935298
"Sep 11, 2017",4122.47,4261.67,4099.4,4161.27,0.93%,,48.18694465,4332.151146
"Sep 12, 2017",4168.88,4344.65,4085.22,4130.81,-0.73%,,47.3062677,4308.463952
"Sep 13, 2017",4131.98,4131.98,3789.92,3882.59,-6.20%,,40.76753937,4258.361134
"Sep 14, 2017",3875.37,3920.6,3153.86,3154.95,-20.75%,,28.38265206,4128.54806
"Sep 15, 2017",3166.3,3733.45,2946.62,3637.52,14.23%,,41.15125068,4070.780053
"Sep 16, 2017",3637.75,3808.84,3487.79,3625.04,-0.34%,,40.94792332,4018.340046
"Sep 17, 2017",3606.28,3664.81,3445.64,3582.88,-1.17%,,40.22485721,3967.109453
"Sep 18, 2017",3591.09,4079.23,3591.09,4065.2,12.63%,,50.90551869,3978.649517
"Sep 19, 2017",4073.79,4094.07,3868.87,3924.97,-3.51%,,48.20845567,3972.33428
"Sep 20, 2017",3916.36,4031.39,3857.73,3905.95,-0.49%,,47.83823925,3964.524364
"Sep 21, 2017",3901.47,3916.42,3613.63,3631.04,-7.30%,,42.73043255,3925.29091
"Sep 22, 2017",3628.02,3758.27,3553.53,3630.7,-0.01%,,42.72435669,3890.633156
"Sep 23, 2017",3629.92,3819.21,3594.58,3792.4,4.36%,,46.61236381,3879.076314
"Sep 24, 2017",3796.15,3796.15,3666.9,3682.84,-2.93%,,44.41253287,3855.989689
"Sep 25, 2017",3681.58,3950.25,3681.58,3926.07,6.40%,,50.04871061,3864.234431
"Sep 26, 2017",3928.41,3969.89,3869.9,3892.35,-0.86%,,49.30238079,3867.542145
"Sep 27, 2017",3892.94,4210.05,3884.82,4200.67,7.62%,,55.79354253,3906.733658
"Sep 28, 2017",4197.13,4279.31,4109.7,4174.73,-0.62%,,55.15371547,3938.262639
"Sep 29, 2017",4171.62,4214.63,4039.29,4163.07,-0.28%,,54.84923287,3964.710564
"Sep 30, 2017",4166.11,4358.43,4160.86,4338.71,4.13%,,58.56041811,4008.710497
"Oct 01, 2017",4341.05,4403.74,4269.81,4403.74,1.49%,,59.87543944,4055.184557
"Oct 02, 2017",4395.81,4470.23,4377.46,4409.32,0.13%,,59.99275651,4096.84755
"Oct 03, 2017",4408.46,4432.47,4258.89,4317.48,-2.10%,,57.0368623,4122.804309
"Oct 04, 2017",4319.37,4352.31,4210.42,4229.36,-2.06%,,54.27369757,4135.340272
"Oct 05, 2017",4229.88,4362.64,4164.05,4328.41,2.31%,,56.8066813,4158.054358
"Oct 06, 2017",4324.46,4413.27,4320.53,4370.81,0.97%,,57.88222435,4183.084434
"Oct 07, 2017",4369.35,4443.88,4321.05,4426.89,1.27%,,59.32489354,4211.767441
"Oct 08, 2017",4429.67,4624.14,4405.64,4610.48,4.06%,,63.70760303,4258.674801
"Oct 09, 2017",4614.52,4878.71,4564.25,4772.02,3.44%,,67.06980661,4319.068354
"Oct 10, 2017",4776.21,4922.17,4765.1,4781.99,0.21%,,67.27133508,4373.529724
"Oct 11, 2017",4789.25,4873.73,4751.63,4826.48,0.93%,,68.20638326,4426.817992
"Oct 12, 2017",4829.58,5446.91,4822,5446.91,12.09%,,77.75211921,4546.828816
"Oct 13, 2017",5464.16,5840.3,5436.85,5647.21,3.61%,,79.85497783,4676.285426
"Oct 14, 2017",5643.53,5837.7,5591.64,5831.79,3.22%,,81.58256129,4812.227141
"Oct 15, 2017",5835.96,5852.48,5478.61,5678.19,-2.67%,,75.76014391,4914.105124
"Oct 16, 2017",5687.57,5776.23,5544.21,5725.59,0.83%,,76.32174444,5009.573933
"Oct 17, 2017",5741.58,5800.35,5472.72,5605.51,-2.12%,,71.78437228,5079.684059
"Oct 18, 2017",5603.82,5603.82,5151.44,5590.69,-0.26%,,71.22160341,5139.802405
"Oct 19, 2017",5583.74,5744.35,5531.06,5708.52,2.09%,,73.03187318,5206.710357
